Location,Timetag,Hourly Surface solar radiation downwards (J/m2),Temperature factor
work,2020-05-25 16:00:00,1342160.0,0.9876993
work,2020-05-25 17:00:00,783028.0,0.9854481
work,2020-05-25 18:00:00,308932.0,0.97918725
work,2020-05-25 19:00:00,29396.0,0.9634639
work,2020-05-25 20:00:00,0.0,0.94668657
work,2020-05-25 21:00:00,0.0,0.9308606
work,2020-05-25 22:00:00,0.0,0.91541237
work,2020-05-25 23:00:00,0.0,0.8993487
work,2020-05-26 00:00:00,0.0,0.88399345
work,2020-05-26 01:00:00,0.0,0.870308
work,2020-05-26 02:00:00,0.0,0.8568081
work,2020-05-26 03:00:00,15925.0,0.85630983
work,2020-05-26 04:00:00,193494.0,0.85595065
work,2020-05-26 05:00:00,483709.0,0.8666619
work,2020-05-26 06:00:00,1021368.0,0.8969914
work,2020-05-26 07:00:00,1664174.0,0.92709315
work,2020-05-26 08:00:00,2241238.0,0.952284
work,2020-05-26 09:00:00,2608586.0,0.97158086
work,2020-05-26 10:00:00,2930316.0,0.98399127
work,2020-05-26 11:00:00,3052412.0,0.9921837
work,2020-05-26 12:00:00,2968646.0,0.996106
work,2020-05-26 13:00:00,2637104.0,0.99776375
work,2020-05-26 14:00:00,2264032.0,0.99789894
work,2020-05-26 15:00:00,1839748.0,0.9972997
work,2020-05-26 16:00:00,1296836.0,0.9970038
work,2020-05-26 17:00:00,755116.0,0.99747884
work,2020-05-26 18:00:00,305512.0,0.9979872
work,2020-05-26 19:00:00,31760.0,0.99464405
work,2020-05-26 20:00:00,0.0,0.98498464
work,2020-05-26 21:00:00,0.0,0.9719766
work,2020-05-26 22:00:00,0.0,0.9574886
work,2020-05-26 23:00:00,0.0,0.94396555
work,2020-05-27 00:00:00,0.0,0.93170685
work,2020-05-27 01:00:00,0.0,0.9210146
work,2020-05-27 02:00:00,0.0,0.91453046
work,2020-05-27 03:00:00,15522.0,0.90862733
work,2020-05-27 04:00:00,219432.0,0.90983343
work,2020-05-27 05:00:00,651046.0,0.9190185
work,2020-05-27 06:00:00,1130546.0,0.9461999
work,2020-05-27 07:00:00,1654666.0,0.96730894
work,2020-05-27 08:00:00,1967910.0,0.9812925
work,2020-05-27 09:00:00,2505988.0,0.98861384
work,2020-05-27 10:00:00,2720650.0,0.9936766
work,2020-05-27 11:00:00,2235608.0,0.9971101
work,2020-05-27 12:00:00,2201908.0,0.99750006
work,2020-05-27 13:00:00,1850392.0,0.9976361
work,2020-05-27 14:00:00,1986420.0,0.9961679
work,2020-05-27 15:00:00,1818056.0,0.99455655
work,2020-05-27 16:00:00,1241312.0,0.99268043
work,2020-05-27 17:00:00,778888.0,0.98853236
work,2020-05-27 18:00:00,307528.0,0.9819712
work,2020-05-27 19:00:00,33584.0,0.9700117
work,2020-05-27 20:00:00,0.0,0.95316166
work,2020-05-27 21:00:00,0.0,0.93649805
work,2020-05-27 22:00:00,0.0,0.9206147
work,2020-05-27 23:00:00,0.0,0.9052522
work,2020-05-28 00:00:00,0.0,0.8918896
work,2020-05-28 01:00:00,0.0,0.88209933
work,2020-05-28 02:00:00,0.0,0.87271094
work,2020-05-28 03:00:00,20777.0,0.86339676
work,2020-05-28 04:00:00,282657.0,0.8572217
work,2020-05-28 05:00:00,759098.0,0.8706089
work,2020-05-28 06:00:00,1311922.0,0.8989109
work,2020-05-28 07:00:00,1879610.0,0.92558336
work,2020-05-28 08:00:00,2383770.0,0.9483517
work,2020-05-28 09:00:00,2786526.0,0.9657233
work,2020-05-28 10:00:00,3045980.0,0.97842944
work,2020-05-28 11:00:00,3141616.0,0.9868842
work,2020-05-28 12:00:00,3045592.0,0.99192667
work,2020-05-28 13:00:00,2832644.0,0.99417424
work,2020-05-28 14:00:00,2414980.0,0.99465704
work,2020-05-28 15:00:00,1901800.0,0.9942527
work,2020-05-28 16:00:00,1352952.0,0.9920845
work,2020-05-28 17:00:00,826472.0,0.9870781
work,2020-05-28 18:00:00,295696.0,0.9779979
work,2020-05-28 19:00:00,32928.0,0.9621776
work,2020-05-28 20:00:00,0.0,0.9454909
work,2020-05-28 21:00:00,0.0,0.92394364
work,2020-05-28 22:00:00,0.0,0.9039998
work,2020-05-28 23:00:00,0.0,0.88540834
work,2020-05-29 00:00:00,0.0,0.86830384
work,2020-05-29 01:00:00,0.0,0.85280716
work,2020-05-29 02:00:00,0.0,0.8385323
work,2020-05-29 03:00:00,22537.0,0.826622
work,2020-05-29 04:00:00,292721.0,0.8183766
work,2020-05-29 05:00:00,773002.0,0.83394486
work,2020-05-29 06:00:00,1334954.0,0.8691726
work,2020-05-29 07:00:00,1898540.0,0.9063792
work,2020-05-29 08:00:00,2398188.0,0.9424043
work,2020-05-29 09:00:00,2789206.0,0.9694419
work,2020-05-29 10:00:00,3014604.0,0.9852725
work,2020-05-29 11:00:00,3039716.0,0.99244416
work,2020-05-29 12:00:00,3011448.0,0.9960164
work,2020-05-29 13:00:00,2819356.0,0.99753964
work,2020-05-29 14:00:00,2437368.0,0.9979702
work,2020-05-29 15:00:00,1948632.0,0.99796903
work,2020-05-29 16:00:00,1394792.0,0.997977
work,2020-05-29 17:00:00,839232.0,0.9979583
work,2020-05-29 18:00:00,345164.0,0.9974737
work,2020-05-29 19:00:00,40940.0,0.99478173
work,2020-05-29 20:00:00,0.0,0.985749
work,2020-05-29 21:00:00,0.0,0.9742142
work,2020-05-29 22:00:00,0.0,0.96138835
work,2020-05-29 23:00:00,0.0,0.9484565
work,2020-05-30 00:00:00,0.0,0.93572086
work,2020-05-30 01:00:00,0.0,0.9226141
work,2020-05-30 02:00:00,0.0,0.9099926
work,2020-05-30 03:00:00,23551.0,0.89820683
work,2020-05-30 04:00:00,292879.0,0.8889989
work,2020-05-30 05:00:00,770202.0,0.90047884
work,2020-05-30 06:00:00,1316808.0,0.93429434
work,2020-05-30 07:00:00,1870510.0,0.96474016
work,2020-05-30 08:00:00,2363602.0,0.98522973
work,2020-05-30 09:00:00,2751916.0,0.99468565
work,2020-05-30 10:00:00,2794760.0,0.9973284
work,2020-05-30 11:00:00,2800716.0,0.99796915
work,2020-05-30 12:00:00,2357380.0,0.9969479
work,2020-05-30 13:00:00,2425824.0,0.99548435
work,2020-05-30 14:00:00,2219108.0,0.9941493
work,2020-05-30 15:00:00,1810444.0,0.99362224
work,2020-05-30 16:00:00,1233240.0,0.9948603
work,2020-05-30 17:00:00,699552.0,0.996336
work,2020-05-30 18:00:00,334256.0,0.99775594
work,2020-05-30 19:00:00,40952.0,0.99698853
work,2020-05-30 20:00:00,0.0,0.99228656
work,2020-05-30 21:00:00,0.0,0.9858941
work,2020-05-30 22:00:00,0.0,0.97947985
work,2020-05-30 23:00:00,0.0,0.9676024
work,2020-05-31 00:00:00,0.0,0.95641273
work,2020-05-31 01:00:00,0.0,0.94609624
work,2020-05-31 02:00:00,0.0,0.93385136
work,2020-05-31 03:00:00,23664.0,0.9227439
work,2020-05-31 04:00:00,285238.0,0.9134373
work,2020-05-31 05:00:00,751510.0,0.9226421
work,2020-05-31 06:00:00,1219926.0,0.9457114
work,2020-05-31 07:00:00,1799216.0,0.95633745
work,2020-05-31 08:00:00,2336930.0,0.96960795
work,2020-05-31 09:00:00,2745496.0,0.9797646
work,2020-05-31 10:00:00,3011534.0,0.98679596
work,2020-05-31 11:00:00,2730652.0,0.9954103
work,2020-05-31 12:00:00,2612608.0,0.9979613
work,2020-05-31 13:00:00,2455414.0,0.9979644
work,2020-05-31 14:00:00,2127838.0,0.99780905
work,2020-05-31 15:00:00,1518438.0,0.9978987
work,2020-05-31 16:00:00,1224738.0,0.9979767
work,2020-05-31 17:00:00,592668.0,0.99760324
work,2020-05-31 18:00:00,235454.0,0.9958854
work,2020-05-31 19:00:00,44204.0,0.9954553
work,2020-05-31 20:00:00,0.0,0.9881229
work,2020-05-31 21:00:00,0.0,0.9779249
work,2020-05-31 22:00:00,0.0,0.97024906
work,2020-05-31 23:00:00,0.0,0.96419275
work,2020-06-01 00:00:00,0.0,0.96056783
work,2020-06-01 01:00:00,0.0,0.9527901
work,2020-06-01 02:00:00,0.0,0.9441483
work,2020-06-01 03:00:00,25468.0,0.93375874
work,2020-06-01 04:00:00,291823.0,0.9232834
work,2020-06-01 05:00:00,764527.0,0.9284653
work,2020-06-01 06:00:00,1259504.0,0.9451442
work,2020-06-01 07:00:00,1839828.0,0.96111304
work,2020-06-01 08:00:00,2357718.0,0.97835314
work,2020-06-01 09:00:00,2739684.0,0.9899558
work,2020-06-01 10:00:00,3032954.0,0.9959643
work,2020-06-01 11:00:00,3130112.0,0.9979547
work,2020-06-01 12:00:00,3048158.0,0.9972321
work,2020-06-01 13:00:00,2794086.0,0.9949004
work,2020-06-01 14:00:00,2363238.0,0.9921666
work,2020-06-01 15:00:00,1821516.0,0.9901412
work,2020-06-01 16:00:00,1237804.0,0.9895599
work,2020-06-01 17:00:00,717460.0,0.9909823
work,2020-06-01 18:00:00,288042.0,0.9933078
work,2020-06-01 19:00:00,40696.0,0.99703956
work,2020-06-01 20:00:00,0.0,0.99756074
work,2020-06-01 21:00:00,0.0,0.99379873
work,2020-06-01 22:00:00,2.0,0.98948944
work,2020-06-01 23:00:00,0.0,0.9837372
work,2020-06-02 00:00:00,0.0,0.97760296
work,2020-06-02 01:00:00,0.0,0.9696269
work,2020-06-02 02:00:00,0.0,0.9605518
work,2020-06-02 03:00:00,27365.0,0.9514374
work,2020-06-02 04:00:00,283618.0,0.9426829
work,2020-06-02 05:00:00,722705.0,0.9500509
work,2020-06-02 06:00:00,1199416.0,0.9727354
work,2020-06-02 07:00:00,1820122.0,0.9897865
work,2020-06-02 08:00:00,2318332.0,0.99767935
work,2020-06-02 09:00:00,2712326.0,0.99597716
work,2020-06-02 10:00:00,2918388.0,0.9884237
work,2020-06-02 11:00:00,2917272.0,0.98041236
work,2020-06-02 12:00:00,2727720.0,0.97409576
work,2020-06-02 13:00:00,2480562.0,0.97008383
work,2020-06-02 14:00:00,2110512.0,0.9675666
work,2020-06-02 15:00:00,1742868.0,0.9664267
work,2020-06-02 16:00:00,1096560.0,0.96921736
work,2020-06-02 17:00:00,636910.0,0.9810301
work,2020-06-02 18:00:00,273220.0,0.9922859
work,2020-06-02 19:00:00,42154.0,0.9979874
work,2020-06-02 20:00:00,0.0,0.9957509
work,2020-06-02 21:00:00,0.0,0.98894346
work,2020-06-02 22:00:00,2.0,0.9790925
work,2020-06-02 23:00:00,0.0,0.9668344
work,2020-06-03 00:00:00,0.0,0.9551221
work,2020-06-03 01:00:00,0.0,0.94343156
work,2020-06-03 02:00:00,0.0,0.93268245
work,2020-06-03 03:00:00,26846.0,0.9216995
work,2020-06-03 04:00:00,246408.0,0.9144722
work,2020-06-03 05:00:00,695316.0,0.92386687
work,2020-06-03 06:00:00,1144850.0,0.94416684
work,2020-06-03 07:00:00,1645774.0,0.96805
work,2020-06-03 08:00:00,2231022.0,0.9832403
work,2020-06-03 09:00:00,2600798.0,0.993045
work,2020-06-03 10:00:00,2821250.0,0.99711555
work,2020-06-03 11:00:00,2700502.0,0.99797326
work,2020-06-03 12:00:00,2355296.0,0.99744
work,2020-06-03 13:00:00,1880370.0,0.997015
work,2020-06-03 14:00:00,1617242.0,0.99763894
work,2020-06-03 15:00:00,1197314.0,0.9979224
work,2020-06-03 16:00:00,832300.0,0.99772954
work,2020-06-03 17:00:00,448766.0,0.99589777
work,2020-06-03 18:00:00,199598.0,0.99191743
work,2020-06-03 19:00:00,33094.0,0.987101
work,2020-06-03 20:00:00,0.0,0.97918326
work,2020-06-03 21:00:00,0.0,0.96918964
work,2020-06-03 22:00:00,2.0,0.9578382
work,2020-06-03 23:00:00,0.0,0.9482168
work,2020-06-04 00:00:00,0.0,0.93988204
work,2020-06-04 01:00:00,0.0,0.9355899
work,2020-06-04 02:00:00,0.0,0.93178725
work,2020-06-04 03:00:00,18134.0,0.9291494
work,2020-06-04 04:00:00,101806.0,0.93066186
work,2020-06-04 05:00:00,201954.0,0.9357471
work,2020-06-04 06:00:00,408428.0,0.9401909
work,2020-06-04 07:00:00,593178.0,0.94594055
work,2020-06-04 08:00:00,1177498.0,0.951303
work,2020-06-04 09:00:00,1486792.0,0.9622326
work,2020-06-04 10:00:00,1617098.0,0.97070706
work,2020-06-04 11:00:00,1594296.0,0.97611964
work,2020-06-04 12:00:00,1321762.0,0.97579783
work,2020-06-04 13:00:00,875582.0,0.96259815
work,2020-06-04 14:00:00,542404.0,0.9477359
work,2020-06-04 15:00:00,406952.0,0.926832
work,2020-06-04 16:00:00,404888.0,0.9192324
work,2020-06-04 17:00:00,231438.0,0.9137366
work,2020-06-04 18:00:00,50436.0,0.91579247
work,2020-06-04 19:00:00,13216.0,0.9006356
work,2020-06-04 20:00:00,0.0,0.8934905
work,2020-06-04 21:00:00,2.0,0.8875294
work,2020-06-04 22:00:00,0.0,0.88086283
work,2020-06-04 23:00:00,0.0,0.87106216
work,2020-06-05 00:00:00,0.0,0.86656636
work,2020-06-05 01:00:00,0.0,0.8545671
work,2020-06-05 02:00:00,0.0,0.85124713
work,2020-06-05 03:00:00,23393.0,0.84629893
work,2020-06-05 04:00:00,167598.0,0.85014415
work,2020-06-05 05:00:00,385885.0,0.8606506
work,2020-06-05 06:00:00,437684.0,0.8720702
work,2020-06-05 07:00:00,767050.0,0.87736
work,2020-06-05 08:00:00,706612.0,0.8946017
work,2020-06-05 09:00:00,1139548.0,0.9048265
work,2020-06-05 10:00:00,657338.0,0.92458093
work,2020-06-05 11:00:00,516936.0,0.9052635
work,2020-06-05 12:00:00,1064192.0,0.9001192
work,2020-06-05 13:00:00,2186660.0,0.9159624
work,2020-06-05 14:00:00,1526220.0,0.93637097
work,2020-06-05 15:00:00,1102828.0,0.9121486
work,2020-06-05 16:00:00,1146908.0,0.90378046
work,2020-06-05 17:00:00,817096.0,0.9080316
work,2020-06-05 18:00:00,317368.0,0.9066303
work,2020-06-05 19:00:00,43196.0,0.8997284
work,2020-06-05 20:00:00,0.0,0.88789034
work,2020-06-05 21:00:00,0.0,0.87984115
work,2020-06-05 22:00:00,0.0,0.86905265
work,2020-06-05 23:00:00,0.0,0.87282586
work,2020-06-06 00:00:00,0.0,0.871766
work,2020-06-06 01:00:00,0.0,0.86582655
work,2020-06-06 02:00:00,0.0,0.85889006
work,2020-06-06 03:00:00,31689.0,0.85500324
work,2020-06-06 04:00:00,307388.0,0.8510897
work,2020-06-06 05:00:00,759717.0,0.8654272
work,2020-06-06 06:00:00,1061612.0,0.88779515
work,2020-06-06 07:00:00,1610070.0,0.8962096
work,2020-06-06 08:00:00,2148420.0,0.9125887
work,2020-06-06 09:00:00,2169050.0,0.9292275
work,2020-06-06 10:00:00,2456144.0,0.9414612
work,2020-06-06 11:00:00,2531398.0,0.95121527
work,2020-06-06 12:00:00,2510188.0,0.9559489
work,2020-06-06 13:00:00,1845084.0,0.96343803
work,2020-06-06 14:00:00,1401652.0,0.9655151
work,2020-06-06 15:00:00,1063664.0,0.9618759
work,2020-06-06 16:00:00,945568.0,0.95588726
work,2020-06-06 17:00:00,535688.0,0.94733775
work,2020-06-06 18:00:00,281388.0,0.93827975
work,2020-06-06 19:00:00,40368.0,0.92851305
work,2020-06-06 20:00:00,0.0,0.9231434
work,2020-06-06 21:00:00,0.0,0.9204233
work,2020-06-06 22:00:00,0.0,0.91657245
work,2020-06-06 23:00:00,0.0,0.90813965
work,2020-06-07 00:00:00,0.0,0.89942926
work,2020-06-07 01:00:00,0.0,0.89437586
work,2020-06-07 02:00:00,0.0,0.89207
work,2020-06-07 03:00:00,17189.0,0.8904747
work,2020-06-07 04:00:00,205451.0,0.88798946
work,2020-06-07 05:00:00,473374.0,0.89174837
work,2020-06-07 06:00:00,693962.0,0.89769423
work,2020-06-07 07:00:00,1214458.0,0.91354686
work,2020-06-07 08:00:00,1382498.0,0.9324791
work,2020-06-07 09:00:00,1353314.0,0.94609624
work,2020-06-07 10:00:00,2152550.0,0.95492995
work,2020-06-07 11:00:00,1894710.0,0.9680451
work,2020-06-07 12:00:00,2598370.0,0.96643615
work,2020-06-07 13:00:00,2006372.0,0.9723289
work,2020-06-07 14:00:00,1625424.0,0.97267234
work,2020-06-07 15:00:00,989712.0,0.972476
work,2020-06-07 16:00:00,798112.0,0.95600206
work,2020-06-07 17:00:00,267176.0,0.9553111
work,2020-06-07 18:00:00,130884.0,0.9456042
work,2020-06-07 19:00:00,19204.0,0.9353309
work,2020-06-07 20:00:00,0.0,0.9288876
work,2020-06-07 21:00:00,0.0,0.9208413
work,2020-06-07 22:00:00,0.0,0.9069149
work,2020-06-07 23:00:00,0.0,0.89514244
work,2020-06-08 00:00:00,0.0,0.88584703
work,2020-06-08 01:00:00,0.0,0.8848933
work,2020-06-08 02:00:00,0.0,0.8905101
work,2020-06-08 03:00:00,11960.0,0.8941148
work,2020-06-08 04:00:00,123730.0,0.89689475
work,2020-06-08 05:00:00,349970.0,0.90576744
work,2020-06-08 06:00:00,400840.0,0.91622245
work,2020-06-08 07:00:00,691016.0,0.9269901
work,2020-06-08 08:00:00,922766.0,0.9383538
work,2020-06-08 09:00:00,1460848.0,0.9515542
work,2020-06-08 10:00:00,1343300.0,0.9634278
work,2020-06-08 11:00:00,938982.0,0.9676975
work,2020-06-08 12:00:00,1130500.0,0.96840787
work,2020-06-08 13:00:00,851660.0,0.971613
work,2020-06-08 14:00:00,1086848.0,0.9698185
work,2020-06-08 15:00:00,1112520.0,0.96529126
work,2020-06-08 16:00:00,703936.0,0.9671544
work,2020-06-08 17:00:00,438876.0,0.9620885
work,2020-06-08 18:00:00,324184.0,0.95458436
work,2020-06-08 19:00:00,56256.0,0.9506022
work,2020-06-08 20:00:00,0.0,0.9346405
work,2020-06-08 21:00:00,0.0,0.9190042
work,2020-06-08 22:00:00,0.0,0.9095148
work,2020-06-08 23:00:00,0.0,0.899103
work,2020-06-09 00:00:00,0.0,0.8944888
work,2020-06-09 01:00:00,0.0,0.8936974
work,2020-06-09 02:00:00,0.0,0.8897888
work,2020-06-09 03:00:00,11923.0,0.8851888
work,2020-06-09 04:00:00,97457.0,0.8865837
work,2020-06-09 05:00:00,293188.0,0.8921288
work,2020-06-09 06:00:00,288216.0,0.89979357
work,2020-06-09 07:00:00,527534.0,0.90519196
work,2020-06-09 08:00:00,662978.0,0.9148357
work,2020-06-09 09:00:00,1023832.0,0.9230173
work,2020-06-09 10:00:00,840536.0,0.9393615
work,2020-06-09 11:00:00,622368.0,0.94563484
work,2020-06-09 12:00:00,779624.0,0.94782317
work,2020-06-09 13:00:00,673600.0,0.9542888
work,2020-06-09 14:00:00,647972.0,0.9583889
work,2020-06-09 15:00:00,697716.0,0.9596858
work,2020-06-09 16:00:00,459096.0,0.9593997
work,2020-06-09 17:00:00,434232.0,0.9540466
work,2020-06-09 18:00:00,126992.0,0.94887495
work,2020-06-09 19:00:00,21612.0,0.9468231
work,2020-06-09 20:00:00,0.0,0.9392175
work,2020-06-09 21:00:00,0.0,0.9326058
work,2020-06-09 22:00:00,0.0,0.92775136
work,2020-06-09 23:00:00,0.0,0.92149496
work,2020-06-10 00:00:00,0.0,0.91882217
work,2020-06-10 01:00:00,0.0,0.9140974
work,2020-06-10 02:00:00,0.0,0.9117997
work,2020-06-10 03:00:00,10624.0,0.9076362
work,2020-06-10 04:00:00,110479.0,0.9060641
work,2020-06-10 05:00:00,253537.0,0.9081434
work,2020-06-10 06:00:00,480076.0,0.91400635
work,2020-06-10 07:00:00,899002.0,0.9236854
work,2020-06-10 08:00:00,1681750.0,0.9388809
work,2020-06-10 09:00:00,1889714.0,0.9587733
work,2020-06-10 10:00:00,1836408.0,0.97145224
work,2020-06-10 11:00:00,1913680.0,0.9784756
work,2020-06-10 12:00:00,1700318.0,0.98368335
work,2020-06-10 13:00:00,973668.0,0.98570526
work,2020-06-10 14:00:00,1432760.0,0.9844744
work,2020-06-10 15:00:00,945480.0,0.9859888
work,2020-06-10 16:00:00,829684.0,0.98689806
work,2020-06-10 17:00:00,561664.0,0.98808485
work,2020-06-10 18:00:00,294896.0,0.98651206
work,2020-06-10 19:00:00,39300.0,0.97562975
work,2020-06-10 20:00:00,0.0,0.9683162
work,2020-06-10 21:00:00,0.0,0.9576787
work,2020-06-10 22:00:00,0.0,0.95283335
work,2020-06-10 23:00:00,0.0,0.94790137
work,2020-06-11 00:00:00,0.0,0.9451012
work,2020-06-11 01:00:00,0.0,0.9435528
work,2020-06-11 02:00:00,0.0,0.939598
work,2020-06-11 03:00:00,23883.0,0.93574053
work,2020-06-11 04:00:00,201294.0,0.93141174
work,2020-06-11 05:00:00,521737.0,0.93529487
work,2020-06-11 06:00:00,440880.0,0.9451258
work,2020-06-11 07:00:00,335168.0,0.9415022
work,2020-06-11 08:00:00,436308.0,0.94171333
work,2020-06-11 09:00:00,461908.0,0.9437174
work,2020-06-11 10:00:00,930322.0,0.94779307
work,2020-06-11 11:00:00,2277010.0,0.95779693
work,2020-06-11 12:00:00,1975410.0,0.9763764
work,2020-06-11 13:00:00,1186948.0,0.9860608
work,2020-06-11 14:00:00,1391512.0,0.9888055
work,2020-06-11 15:00:00,816988.0,0.9936589
work,2020-06-11 16:00:00,485140.0,0.9948832
work,2020-06-11 17:00:00,369464.0,0.9941854
work,2020-06-11 18:00:00,217148.0,0.9925227
work,2020-06-11 19:00:00,50380.0,0.986684
work,2020-06-11 20:00:00,0.0,0.97788835
work,2020-06-11 21:00:00,0.0,0.9715189
work,2020-06-11 22:00:00,0.0,0.9623659
work,2020-06-11 23:00:00,0.0,0.9570464
work,2020-06-12 00:00:00,0.0,0.9486569
work,2020-06-12 01:00:00,0.0,0.9435839
work,2020-06-12 02:00:00,0.0,0.9372715
work,2020-06-12 03:00:00,32481.0,0.9340532
work,2020-06-12 04:00:00,289302.0,0.93352675
work,2020-06-12 05:00:00,730291.0,0.94441724
work,2020-06-12 06:00:00,1032476.0,0.9647604
work,2020-06-12 07:00:00,1586634.0,0.97914183
work,2020-06-12 08:00:00,1929006.0,0.99131215
work,2020-06-12 09:00:00,2554546.0,0.9971223
work,2020-06-12 10:00:00,2100270.0,0.9975874
work,2020-06-12 11:00:00,2596798.0,0.996555
work,2020-06-12 12:00:00,2491492.0,0.99328303
work,2020-06-12 13:00:00,2494388.0,0.989691
work,2020-06-12 14:00:00,1759400.0,0.98600715
work,2020-06-12 15:00:00,1711436.0,0.98496306
work,2020-06-12 16:00:00,1163760.0,0.98235905
work,2020-06-12 17:00:00,732380.0,0.9832325
work,2020-06-12 18:00:00,226872.0,0.98807025
work,2020-06-12 19:00:00,41488.0,0.9975917
work,2020-06-12 20:00:00,0.0,0.9974439
work,2020-06-12 21:00:00,0.0,0.99226624
work,2020-06-12 22:00:00,0.0,0.98773646
work,2020-06-12 23:00:00,0.0,0.98286605
work,2020-06-13 00:00:00,0.0,0.9792856
work,2020-06-13 01:00:00,0.0,0.9701928
work,2020-06-13 02:00:00,0.0,0.9615019
work,2020-06-13 03:00:00,28340.0,0.9575685
work,2020-06-13 04:00:00,213147.0,0.95227534
work,2020-06-13 05:00:00,582435.0,0.9620597
work,2020-06-13 06:00:00,1275330.0,0.9780849
work,2020-06-13 07:00:00,1815780.0,0.98837125
work,2020-06-13 08:00:00,2328022.0,0.9950577
work,2020-06-13 09:00:00,2706846.0,0.9978353
work,2020-06-13 10:00:00,2927254.0,0.9973426
work,2020-06-13 11:00:00,2958662.0,0.99432683
work,2020-06-13 12:00:00,2789880.0,0.9899559
work,2020-06-13 13:00:00,2755556.0,0.9856658
work,2020-06-13 14:00:00,1996556.0,0.98169136
work,2020-06-13 15:00:00,1502136.0,0.98023987
work,2020-06-13 16:00:00,1057072.0,0.980842
work,2020-06-13 17:00:00,553308.0,0.98311895
work,2020-06-13 18:00:00,243432.0,0.99481547
work,2020-06-13 19:00:00,52276.0,0.9977318
work,2020-06-13 20:00:00,0.0,0.99758387
work,2020-06-13 21:00:00,0.0,0.9944528
work,2020-06-13 22:00:00,0.0,0.98945403
work,2020-06-13 23:00:00,0.0,0.98363286
work,2020-06-14 00:00:00,0.0,0.97920495
work,2020-06-14 01:00:00,0.0,0.9763785
work,2020-06-14 02:00:00,0.0,0.9727826
work,2020-06-14 03:00:00,28703.0,0.9702209
work,2020-06-14 04:00:00,225167.0,0.9704387
work,2020-06-14 05:00:00,418474.0,0.9783672
work,2020-06-14 06:00:00,982446.0,0.98581195
work,2020-06-14 07:00:00,1437262.0,0.9955247
work,2020-06-14 08:00:00,1517168.0,0.99788916
work,2020-06-14 09:00:00,2124928.0,0.9977043
work,2020-06-14 10:00:00,2508070.0,0.9953133
work,2020-06-14 11:00:00,2158764.0,0.99214256
work,2020-06-14 12:00:00,1537390.0,0.99610114
work,2020-06-14 13:00:00,1085088.0,0.9977985
work,2020-06-14 14:00:00,1767680.0,0.99783206
work,2020-06-14 15:00:00,1166076.0,0.9979156
work,2020-06-14 16:00:00,884192.0,0.9979401
work,2020-06-14 17:00:00,485252.0,0.9972594
work,2020-06-14 18:00:00,215464.0,0.99431115
work,2020-06-14 19:00:00,39052.0,0.9833424
work,2020-06-14 20:00:00,0.0,0.9754311
work,2020-06-14 21:00:00,0.0,0.96928024
work,2020-06-14 22:00:00,0.0,0.9654523
work,2020-06-14 23:00:00,0.0,0.9622718
work,2020-06-15 00:00:00,0.0,0.9590016
work,2020-06-15 01:00:00,0.0,0.95126206
work,2020-06-15 02:00:00,0.0,0.9467746
work,2020-06-15 03:00:00,17987.0,0.94632477
work,2020-06-15 04:00:00,173886.0,0.9472592
work,2020-06-15 05:00:00,556151.0,0.95162416
work,2020-06-15 06:00:00,352404.0,0.96088207
work,2020-06-15 07:00:00,858972.0,0.9708652
work,2020-06-15 08:00:00,914836.0,0.98179674
work,2020-06-15 09:00:00,1361316.0,0.9876709
work,2020-06-15 10:00:00,1883680.0,0.99372864
work,2020-06-15 11:00:00,1974592.0,0.9971406
work,2020-06-15 12:00:00,2271868.0,0.9979701
work,2020-06-15 13:00:00,1808188.0,0.9972291
work,2020-06-15 14:00:00,1589884.0,0.9965662
work,2020-06-15 15:00:00,1337408.0,0.9958887
work,2020-06-15 16:00:00,791144.0,0.9959427
work,2020-06-15 17:00:00,474248.0,0.9973737
work,2020-06-15 18:00:00,274040.0,0.9979403
work,2020-06-15 19:00:00,51812.0,0.9964944
work,2020-06-15 20:00:00,0.0,0.9929764
work,2020-06-15 21:00:00,0.0,0.98821473
work,2020-06-15 22:00:00,0.0,0.98196936
work,2020-06-15 23:00:00,0.0,0.97861564
work,2020-06-16 00:00:00,0.0,0.9758445
work,2020-06-16 01:00:00,0.0,0.97327065
work,2020-06-16 02:00:00,0.0,0.9710275
work,2020-06-16 03:00:00,15074.0,0.97706413
work,2020-06-16 04:00:00,129290.0,0.9670241
work,2020-06-16 05:00:00,312330.0,0.9688455
work,2020-06-16 06:00:00,172302.0,0.9800279
work,2020-06-16 07:00:00,385456.0,0.9801686
work,2020-06-16 08:00:00,586570.0,0.98395336
work,2020-06-16 09:00:00,301712.0,0.9870857
work,2020-06-16 10:00:00,400296.0,0.9859134
work,2020-06-16 11:00:00,417946.0,0.98704123
work,2020-06-16 12:00:00,662192.0,0.9876411
work,2020-06-16 13:00:00,970904.0,0.98985875
work,2020-06-16 14:00:00,871604.0,0.99317956
work,2020-06-16 15:00:00,737608.0,0.99411285
work,2020-06-16 16:00:00,810540.0,0.9943321
work,2020-06-16 17:00:00,579904.0,0.9945539
work,2020-06-16 18:00:00,262140.0,0.9936135
work,2020-06-16 19:00:00,58892.0,0.9901246
work,2020-06-16 20:00:00,0.0,0.9818722
work,2020-06-16 21:00:00,0.0,0.9740255
work,2020-06-16 22:00:00,0.0,0.96565306
work,2020-06-16 23:00:00,0.0,0.9587733
work,2020-06-17 00:00:00,0.0,0.9521361
